"","V1","V2","V3","V4"
"2640",99464.949007966,99055.7487262197,115183.513250287,147929.971949195
"2641",124868.934050741,109630.463957233,86098.4224228568,99753.32357792
"2642",128766.384681111,109874.413887888,106901.888532746,149562.349275231
"2643",97495.2723212165,125556.414414531,99484.5730293653,106023.884189048
"2644",104918.166065343,112667.285933865,91125.5013917129,83701.4797558954
"2645",101972.075194245,98270.2954695566,117851.504205923,96114.9649335578
"2646",88799.4638532588,120814.078591074,108018.263258475,110270.853774066
"2647",95032.2891680723,111768.80395756,84349.5797330389,91634.1017464514
"2648",115476.571554206,98504.8296477163,106032.529683832,105225.080425585
"2649",117483.865560343,96900.0125038828,127504.9594765,109660.604417542
"2650",115045.158345467,86008.8278036775,87276.2493445014,102187.560273753
"2651",94184.0563628411,121935.360009025,100117.422549742,101390.982544661
"2652",119480.806234564,132983.900677105,104912.945045751,103783.084587517
"2653",103530.396895434,108908.102231381,95539.1337228716,108169.752074377
"2654",108715.382134622,81721.8059856859,101149.882064211,116101.50542068
"2655",94827.0666294916,110861.646828521,104824.267266496,106505.889923788
"2656",115293.750216874,93280.8850534392,99339.9661947109,114750.019315398
"2657",95510.6286959686,89170.7530191693,90099.1951173792,85564.6924348247
"2658",98523.917580298,103480.000866862,99746.1132060076,118024.946484349
"2659",90174.3746180076,87175.8593549071,114791.870449586,90525.4547043247
"2660",104054.863512652,113033.334972246,101861.504872857,113093.235735191
"2661",115769.19206098,96958.9019745974,109164.802206319,86258.4753752759
"2662",95803.4003172111,124529.435036239,113423.307032625,99348.2059777113
"2663",126331.441454358,100428.828928112,95287.7304384346,114148.918860115
"2664",110362.513595684,127768.040204312,88322.4659812787,108353.95054039
"2665",105590.698854257,111325.75423208,98495.0168292041,103125.076408163
"2666",95997.4321223032,98908.0761230858,112293.971695604,105590.489165405
"2667",98010.8028414913,101228.888654083,122538.200565463,106253.077584621
"2668",109031.949105914,117817.660467812,88223.9218205141,91431.3027539504
"2669",148214.5333912,107828.876637407,91980.9113101246,108672.924740505
"2670",119580.807938565,100088.893358516,104562.021099049,88639.5385766542
"2671",91267.6263443086,101562.179991472,115618.237145185,90993.8548577826
"2672",118723.079812913,110606.36178316,87986.360516563,107263.89796192
"2673",90422.320620545,104057.267779509,91893.7589159175,105701.730220599
"2674",110930.935481036,104736.955766237,93427.0193017966,102470.98302544
"2675",102585.043304383,105254.365840258,82505.8354190306,93679.0134794441
"2676",86604.5832364674,106444.964297792,87737.0818472964,86242.6956873925
"2677",99416.166641346,108709.886424674,121477.491316976,112152.577404974
"2678",121371.747812696,125250.481547552,99161.1881786556,111851.529263192
"2679",123225.10885251,96361.9774901765,101410.168590067,98298.4679806926
"2680",103575.040782337,101884.524079238,122910.603013234,85048.7404929269
"2681",112339.777993834,117813.265138117,129066.255426593,94723.8680735169
"2682",107351.59659707,89144.2081694411,83720.3649066983,90815.6428758525
"2683",92574.3884054582,109215.354736761,128563.015084381,104634.501539577
"2684",114866.138504887,115633.247294387,96793.2131904569,116164.554712911
"2685",91301.3526069122,97115.1919407659,114089.618769642,100222.707799128
"2686",94364.2591232573,106520.091901633,94502.5461535481,91121.6033641023
"2687",106726.360641301,92159.1167120027,105032.683550706,101233.765255627
"2688",97734.5741417345,114129.00416029,87748.9644053318,101010.780525312
"2689",113047.580429355,100994.393296816,93021.512778494,106666.662301339
"2690",100103.571260114,114294.864670984,110993.007099036,90907.3381055286
"2691",104286.477496413,97155.9058666585,91212.2732645199,86460.7777741092
"2692",103277.388890114,126550.981859296,92780.8282191354,92150.4278018006
"2693",102311.594535342,93617.7921025323,106076.27456562,117302.292587242
"2694",113179.831777526,85603.2682804903,105227.053182054,98870.5016966519
"2695",81297.5993766956,104490.815037463,108331.860425683,100731.807396226
"2696",110675.83476827,100459.433773494,106646.616356034,93352.7025191949
"2697",99478.3905362507,95246.2099364491,111977.518997375,111787.792160366
"2698",99667.4598827141,119618.28636368,102563.52102656,106780.426317852
"2699",109167.415932201,100663.406840279,96510.6141665952,112613.601129721
"2700",117916.233052868,100052.931508029,95280.6190389623,84122.5327948563
"2701",108390.482226045,112056.251655645,103097.9139808,110649.242445757
"2702",104383.654628467,98908.5896632291,95502.3137441783,110912.109875292
"2703",121803.913391702,116993.862294506,103659.82733383,94648.8095771466
"2704",105358.575555674,109579.853404628,84821.4585023074,98970.6418532203
"2705",123619.097848373,81433.1683528945,95768.5259745342,98253.1921307649
"2706",114045.755259224,113998.232487043,91767.1305786284,101720.077317999
"2707",101332.595681271,124351.217202342,83649.3702362156,84806.6178023163
"2708",90533.6212760878,107467.324737134,111196.91857908,115847.760975875
"2709",91794.5145516378,101099.44577175,98893.669609983,106840.003936678
"2710",96012.7894844965,74881.4591673044,100670.482463733,129200.142573722
"2711",99049.3161091502,122885.025798228,97386.1991643855,91373.0687535434
"2712",112107.09774748,94935.5105470712,107937.366679522,83225.5294741278
"2713",113792.353216091,87605.3821665149,116686.812504492,104676.726622599
"2714",102245.820803424,110607.543626808,103335.861882563,90928.2579409092
"2715",92298.3025076498,108594.984522249,109586.383191038,94307.1553840638
"2716",95181.2708857288,100722.46649075,92241.2308449166,101636.582795259
"2717",105432.821740236,91485.1000882212,100677.706315681,94674.6092107514
"2718",110054.48713996,89789.1718388642,84271.1635078382,104397.806953018
"2719",96771.706814363,93548.8880993309,102958.302633472,119151.016503618
"2720",101434.338062124,106264.043414757,103303.193016915,87045.5115630355
"2721",105737.437102303,100594.898979331,106013.537088101,85482.6947483784
"2722",111573.551227729,92255.0711163051,99733.2904797178,105525.159624219
"2723",104269.101741237,93958.5320369587,88607.4647050601,102871.488274507
"2724",105925.406673119,111787.870409702,94141.6839172047,94636.1094291484
"2725",97310.0731209068,92155.994486706,103289.018533716,96562.7291245544
"2726",96862.9256684971,92255.6446482891,88351.1605292069,125432.560217676
"2727",104387.712713594,102803.335517666,96664.5348856955,79094.3311979711
"2728",106639.930349562,87789.1840836613,112497.933166144,116818.532579706
"2729",113780.925881095,111976.066729134,110791.508976273,110616.724107297
"2730",82906.51016763,82855.9552954505,95398.9515637048,107324.362360061
"2731",111255.031020446,88178.3298203361,124947.093339477,102375.372225477
"2732",100320.942431365,122774.998734762,113365.472602254,110207.977812533
"2733",128698.320638659,99168.8194830912,105174.81723868,110304.988747243
"2734",103666.041272082,119542.97222673,122166.59187462,106393.995977619
"2735",111752.596927149,103399.253035376,97159.9782894988,116365.784436002
"2736",107754.911267213,112983.270946127,102095.256061399,107099.457769084
"2737",122965.411194767,113111.947346743,97162.1870607165,98526.560057267
"2738",111318.588217612,101003.170402519,116066.72322558,116104.098806337
"2739",104174.62154237,103076.830467578,104543.05739025,95549.0259503166
"2740",106752.085311214,98949.8669151139,96120.1402384781,116434.797567788
"2741",101333.722389162,113680.433694224,103199.639864255,112982.464151137
"2742",98989.3186883322,120840.200316383,95011.1630375869,96802.5261680846
"2743",117946.901007409,110239.434781115,96875.3423987583,111421.623471183
"2744",110534.649230802,109919.168281282,125875.028042438,86509.9200668757
"2745",100773.403620088,108711.607396889,101093.908076391,97769.7972133709
"2746",96756.7441333749,102142.923839651,95220.5619957892,96516.1709723185
"2747",117273.633610662,80721.2532664724,104650.281358615,101700.792063103
"2748",106842.381306753,93949.144861354,108224.800902852,100270.735429742
"2749",118136.345058543,101691.244071755,93975.5133556778,110624.442576107
"2750",94147.1789109911,93755.0553825542,114414.099956265,88523.1804163976
"2751",130019.19894432,101436.196417379,105988.304098077,103063.460540019
"2752",104860.881286292,140906.616289728,91460.1243122249,97010.7766410553
"2753",110682.360432711,94021.6672252541,112782.064167031,110239.099096453
"2754",103026.868973329,95324.4838637907,102789.048081814,96603.5919968347
"2755",101092.339831942,100018.35725248,113065.517949455,99059.0761924786
"2756",118240.797925716,103494.074513533,111409.302523532,111138.752784845
"2757",100094.861831592,87269.4150289965,90833.9213502012,114179.738228928
"2758",97254.262823216,100429.159298804,121259.075717264,99269.1164217448
"2759",115042.741884058,107590.657234498,113855.811694964,92451.1638838381
"2760",110441.86716745,96823.061944348,115282.914550121,103738.69270891
"2761",114730.408593729,108025.060930187,110491.513404832,100671.786381989
"2762",104750.224078078,92024.4665115733,107875.335114043,99982.4071831551
"2763",131655.318001106,99974.5362559396,90620.6730649811,84717.5401142703
"2764",97203.2655451372,109849.089097966,105891.252064739,80486.5346576644
"2765",119226.935877893,117233.298123459,82507.2185672746,98430.0259117304
"2766",102714.48176085,89643.8073410714,115744.043280021,104464.695919847
"2767",111850.251230428,91329.482260297,109001.042824592,78216.3022778784
"2768",112940.820421578,102388.201099227,126300.184768591,100048.07356076
"2769",84399.1215358687,135301.65729013,103986.908891905,104137.306822454
"2770",97199.5226834893,84032.3202796445,108118.645427565,97716.8673338135
"2771",119713.59373655,108688.866173041,97260.2105488052,89028.7651915005
"2772",95332.857839882,121562.41877355,104706.911017787,99508.6467582201
"2773",106357.359843769,108109.015084616,102487.835573872,110125.035646807
"2774",103486.847381321,110456.034958057,107601.522503209,93891.3792835614
"2775",114993.383459708,98082.2070276253,121409.685559602,87733.8042589118
"2776",116493.084648508,97638.8786517184,110575.974160267,112394.355200584
"2777",117484.574718758,79524.0620482952,92315.5031840914,90587.0170081846
"2778",91310.8212584664,111643.843862345,89073.175149328,105083.014535536
"2779",108462.858353677,101741.958578319,95303.4016626226,97445.028363188
"2780",97315.5193576053,96406.1404069239,109631.337504301,104056.14688477
"2781",107895.187164724,100891.875441408,104541.946075913,87149.6801737149
"2782",122393.384917318,108636.388747835,92117.4954341998,112953.617067043
"2783",101180.665509763,91066.9064857307,107801.642917731,107502.045863099
"2784",102714.387836407,110925.854259188,81758.8870307182,94564.3747533674
"2785",83295.6150581033,112899.131689316,98627.5430597955,119193.362956423
"2786",122540.238689173,122977.896551162,93819.5819793625,118702.75801688
"2787",107551.352102282,95831.5389210521,110451.064232487,113173.426707849
"2788",114440.594366231,94186.9991374228,104773.579987416,87990.8529206201
"2789",110880.687694556,88344.3278062608,113165.918106374,83922.5772264028
"2790",105574.285800743,119859.403401165,105258.187624949,108967.02445977
"2791",111911.335192975,108253.907233418,94237.5391742949,97148.8312316015
"2792",103484.901428061,77580.8043115427,136357.692876051,93801.7465333589
"2793",129684.61884956,106614.07982421,86659.3504192829,110912.735370833
"2794",112938.472528289,124523.99120587,114028.700394863,89718.803741248
"2795",108992.056849263,97347.5846206751,95194.1033879863,113581.688729593
"2796",95851.3214254003,96605.2930117898,95895.6545429191,102105.857854785
"2797",121903.236961716,85479.8670587559,84317.0446658849,109450.013622604
"2798",91220.4075797954,91660.5003519339,121460.047935491,104883.922216074
"2799",120380.837419737,96301.6641765564,98720.8497020328,95186.8907857885
"2800",106173.857304975,96131.1205711027,134969.081328503,90758.1410290561
"2801",96309.150908019,142880.417267264,96823.9727658228,103155.017671964
"2802",109097.142924038,101333.122941387,103263.816198646,95631.0666169504
"2803",87447.800195292,102369.088632666,89489.1660746565,110829.872560829
"2804",112843.244125138,95857.3170661549,113934.849648651,121289.884253795
"2805",96443.3236886924,70399.324763232,87947.0461421625,95534.1331021491
"2806",110259.996789978,112899.404284271,112340.315098099,101236.849679588
"2807",97018.5459435573,101915.494955451,99001.809385333,94761.4190801205
"2808",101688.904952004,101374.83012663,120944.074290777,107535.319852899
"2809",104038.384283942,104168.849708054,79920.3193335655,127784.281981055
"2810",102332.562637274,87552.9505431768,96086.2526351519,114653.002647976
"2811",97239.0515721344,107194.548580918,92032.8830294589,87695.2024117822
"2812",115830.297722211,118629.598990602,101972.270386266,102692.280651168
"2813",86109.8536829958,120070.080632146,111069.315278959,116923.336304821
"2814",103054.407834617,99334.1975058076,101546.907097944,126332.973614058
"2815",87168.4360768988,107490.472559477,88122.9274101447,95709.7802076743
"2816",114815.985282701,105189.86307517,99277.3836265258,114943.667283342
"2817",121263.654424137,83064.5006343027,113063.26169417,103183.444287097
"2818",101757.1156459,96220.7904646063,124300.493058356,122223.936924465
"2819",107641.064310584,103311.356442358,84100.2262849332,114922.095310177
"2820",102371.57328865,111271.194532183,114793.385870923,107042.113129714
"2821",106715.689395678,104547.323611013,99811.4487452628,106490.811150182
"2822",109025.917902775,100278.633448419,96253.7359306026,105238.561668672
"2823",100180.709125911,113247.835754717,90344.5985067466,106793.871125939
"2824",99290.0502277879,99551.1160991524,114149.144912964,93517.7786186852
"2825",109812.91750497,120638.418351187,89738.6777771366,90650.2116284194
"2826",102500.136262837,110817.264362071,95280.0240499279,84920.9171023142
"2827",99860.4840584568,92705.9694021216,88769.6365106482,88591.5622816678
"2828",117309.602118588,96658.4049943594,106088.40287441,93599.9542255534
"2829",118210.589397211,101879.401473462,104740.356137298,108093.034907592
"2830",96133.7548030149,117336.730878304,104445.072879486,111630.573486924
"2831",129824.181949258,98251.5353119209,94331.5013408982,105013.501112412
"2832",89197.1614525232,103650.709162415,82494.0466964992,136267.155344323
"2833",86520.7904418961,108249.385591461,101574.210161306,115785.541273224
"2834",119955.267865,91098.7313313747,93074.5737958668,102411.195082169
"2835",86950.4685927539,107818.984179108,99718.077322233,113277.61507448
"2836",114797.874177367,80356.3007100745,101329.454978411,107964.063806176
"2837",97449.7646430271,117320.811753519,99315.9019331662,96324.0883917306
"2838",89087.596143774,101491.775247789,94616.7404116999,88622.3406948546
"2839",100353.744858552,87848.4354667905,94844.4807006064,103184.930336344
"2840",103590.936546447,115781.016961073,81824.8962506279,90787.9836376238
"2841",87948.58742019,86441.566899297,106624.779729464,125675.025817979
"2842",96828.0078013807,97730.2642778449,103207.013351911,97312.7459107038
"2843",97524.5405099029,104752.540535608,127457.823584325,82189.2993347934
"2844",94662.7566914829,110168.408067845,97738.2107278001,103959.640898107
"2845",78545.5026579249,88937.0367168615,121149.814565389,102142.812897427
"2846",107027.035031715,98395.6278996895,95375.9293890343,119246.933003252
"2847",102736.69698572,94130.7761931695,95041.9275526745,104599.067185518
"2848",110499.264197085,105847.598276179,82367.4639516996,99405.8520344515
"2849",114235.384823951,104661.378552955,111438.940094221,103146.002746448
"2850",113583.623292558,96177.8712663063,106500.792622305,96832.5970050181
"2851",123092.954057606,103377.262437403,114765.342250946,95429.262958511
"2852",119154.090207574,88433.7105393905,89350.0022997867,106674.171954147
"2853",126372.431768541,123658.856672327,85290.8024676432,86363.5819039258
"2854",111365.888400988,106095.844198119,100557.357097946,110323.654427927
"2855",98700.0516143602,102526.694964175,88058.4459442506,99983.3449838469
"2856",119754.025178757,107547.008600608,82781.4130466692,92306.128050947
"2857",80535.1306738298,106059.265627777,104481.145999519,106076.464202867
"2858",98960.6467612895,101215.032146829,86776.6686234363,102712.503309296
"2859",117377.75967549,108121.673511997,129734.832841378,84172.8712602804
"2860",105822.803193314,113359.426984652,111086.117832834,109688.378544167
"2861",101877.471314891,100104.373069845,96510.0250937017,84695.5962030868
"2862",116700.002790474,78749.6111234157,103088.456625026,97865.8952028404
"2863",88735.0335920517,100119.158391643,98914.0239756982,102226.599681167
"2864",91549.8150201944,98254.9499192013,108962.054373007,108476.35943742
"2865",110911.964419885,111842.098914114,94636.8255223534,99700.864147079
"2866",93790.852631677,111896.572441445,87450.9576546499,117143.836767104
"2867",97603.9543068595,82824.1964830631,108003.364327809,118933.958041665
"2868",99646.7343851513,82211.1529588901,103304.542547049,93031.4775344621
"2869",88117.4456041117,90075.8694260919,104678.503718892,100180.496926955
"2870",92265.609276005,94905.1290500774,96708.2524311404,104580.103211572
"2871",113567.673095675,107687.252432831,89732.5890692144,105580.923745089
"2872",111594.225211125,127366.268811413,101051.735973663,105100.178913533
"2873",103153.892245114,111295.914371524,112777.120731367,99488.246187927
"2874",107902.26769629,91034.6312971846,98382.8094753071,111467.281449141
"2875",115376.372575465,111840.518932903,121268.825952646,81859.4937698543
"2876",87133.7903375745,105484.207526697,102749.902783857,114036.817323439
"2877",120410.68378622,101533.590209431,112884.519084972,105140.817338936
"2878",129752.800952562,97182.4555102853,91429.7045052958,87769.749433207
"2879",93267.6499858608,83613.1990722455,96805.8094323897,112953.133517832
"2880",90434.6369085921,76412.9357276825,101439.4987497,100778.740150147
"2881",104537.529982209,106288.39134409,97079.113562412,89754.6868205691
"2882",114658.645481229,86265.3204855889,123676.9545444,98231.6874333001
"2883",115793.729655428,105728.749760281,85023.3000799178,110929.712330714
"2884",97662.0934180375,91122.2649392397,101453.59697653,109761.24653275
"2885",113147.838139997,107121.009028321,98214.830211254,103420.149830253
"2886",98078.4628582758,107287.399661153,104717.895976114,90430.8613691715
"2887",110990.076208777,109771.103319698,100333.066740356,101529.616416453
"2888",125733.93513589,99232.5452655137,106167.091320713,95390.1090942631
"2889",110896.897009487,124062.787479844,104540.632717079,92705.169960289
"2890",112972.412273092,84556.0349600834,118017.655228219,102646.684462017
"2891",89328.0392560995,107505.860858561,125812.976679302,81152.0986956349
"2892",98920.5836310104,96885.6683842204,101340.187517001,99225.2217735747
"2893",131592.306406351,105231.550682322,98475.6825485818,104147.927803824
"2894",98763.0536624359,102929.208141491,105990.121214682,112720.854880578
"2895",98303.5705889748,139209.169234302,111975.179302594,96140.3854544446
"2896",114779.133381036,93570.5998047504,87166.5142315047,104917.817207243
"2897",123530.169706305,91134.1220910127,94496.7504874817,80907.0020217621
"2898",144777.998468537,96424.3418265008,114212.561140474,113235.853769066
"2899",101334.569689946,78319.0969848014,95662.7794965971,109696.779295492
"2900",113266.047187398,99890.0781962698,81981.2371215496,110208.044973963
"2901",115598.372898524,112858.699896625,84919.5055626414,108609.486837831
"2902",109756.495011185,82578.2585869896,103567.700839678,115437.942858186
"2903",99950.2813363156,101069.631511669,106118.635108898,101042.442488243
"2904",104435.674100183,90440.2074078944,112156.72954831,106243.785043375
"2905",92022.1670939538,109428.41962269,109788.792296736,99271.9921858448
"2906",96757.5535947464,113850.174080623,86227.149273738,102012.755486707
"2907",112608.074154894,92524.3003564281,106165.566556718,90509.8580938602
"2908",112819.692299117,102969.352116267,107046.388655026,108030.268059964
"2909",101857.403159946,95098.0238734242,127853.813284798,111778.67539687
"2910",114489.672938961,101398.766401548,86402.1518886467,136388.694101661
"2911",93138.2900248733,81572.7877136443,131789.861284431,105543.758915581
"2912",116723.474754119,96359.1787415506,102449.837963792,98332.8083146801
"2913",84771.8846933061,145229.651678997,108045.07317191,113042.648036998
"2914",109295.909373153,112578.168121437,98168.3237282485,120542.582983736
"2915",115202.095989487,115973.255939453,98957.9163344437,100949.394954405
"2916",106114.213298661,100102.914734142,108389.140716715,105281.066470342
"2917",115448.740983782,93404.8576437182,112417.454009981,97995.8843642257
"2918",105863.453718057,97683.3643747186,82733.1488402734,101462.693785985
"2919",101882.880297127,93804.3653597181,119731.412354214,85367.7005466576
"2920",119282.841276676,91117.5341204028,110534.861153596,110209.473280939
"2921",96232.5822874585,120316.648460113,90254.3074952058,121482.579318918
"2922",115595.865785487,103954.906021808,92612.4267373589,97736.7201565487
"2923",98050.5439245574,92957.3199527902,118366.075423627,114355.405991526
"2924",82023.0597694259,108022.57170171,91154.241327937,107641.45598957
"2925",105527.002160949,117425.792989332,105968.396876113,125785.971087254
"2926",109165.616621354,114793.19348275,98806.2923405177,102744.384080168
"2927",99628.6174024592,92459.6775885137,100032.46336444,110888.739271137
"2928",104240.835964965,105273.403904757,82290.5965052662,103911.507051684
"2929",119935.400769596,89296.8170688953,99301.5495134179,104723.0844717
"2930",92119.459000042,109280.911453686,107826.712175073,111289.661744864
"2931",92487.5441214445,102756.183559237,98754.5548168691,115225.151880926
"2932",106697.221345972,107396.053454458,101655.743118127,99482.0622639794
"2933",91629.5840914794,103495.466108523,118628.603178342,105395.125009634
"2934",125907.335419065,117073.428351243,90434.1890603082,110275.041056302
"2935",111428.945015145,85459.3994529703,102025.802047785,88868.7161212532
"2936",87949.7429343176,125963.050528743,95488.6873590643,108957.259743366
"2937",97942.751470291,119073.545179459,87026.0562781713,98277.4671890659
"2938",121824.603548992,86116.3368269068,101614.456553974,108082.777377714
"2939",107170.553767772,116379.9545701,95117.9220909722,98393.8142415082
"2940",99998.185477286,103452.991076146,103280.546071079,104106.195418351
"2941",125818.006793391,124259.35421904,103854.148754726,93745.7114877405
"2942",102493.018977771,102939.514378768,114130.949495465,110895.364996899
"2943",89076.5792076888,98436.8092387555,121059.003306371,96794.2048201914
"2944",100961.261605902,100079.109416442,111885.180542549,92390.5941064921
"2945",96037.9912451461,107586.085960855,103313.969947713,91509.5696631039
"2946",109519.547112524,120529.842144449,88220.7880361028,109883.780372108
"2947",121029.927529933,95072.1792486645,129472.669090093,105972.951227766
"2948",120052.318466037,105752.278397939,82674.0500635978,104123.266505661
"2949",100653.418295334,87377.8756829896,101495.96539474,126648.393314644
"2950",134779.179089658,111883.35312116,108723.509605717,95391.0232057073
"2951",94529.1916488492,130347.677532386,91581.6893437175,105343.830110856
"2952",115482.57980872,96078.5280073083,105046.050599047,116389.149092022
"2953",93937.0183936568,95326.3429145086,98020.3036248623,97275.6996840818
"2954",105953.869620597,101820.324984624,105083.946419919,80221.9279656739
"2955",127385.184817315,102022.5645316,99528.7517547423,95333.8394646421
"2956",116523.971615058,103157.382698266,102832.740827731,106562.121394849
"2957",121446.240633838,103113.555427736,93057.5493615993,97469.5054326574
"2958",116308.369755679,100289.160209545,98575.1473322106,115665.13162273
"2959",126746.566254119,103265.598575164,88705.4801206641,89734.974263666
"2960",132292.490024997,103622.366772483,104409.244484842,101912.706430944
"2961",99322.9783908843,91652.9333335907,88248.1360537417,112038.738142999
"2962",117395.817501094,81639.9215041392,111727.845303766,105985.955033569
"2963",103864.262247515,100809.994311867,103848.229275909,95360.229310966
"2964",103488.370348685,97353.2622641879,100376.030170417,91200.4959167111
"2965",123234.578381369,99448.8896337868,112810.252761739,111935.361819484
"2966",123900.337144276,102032.719849443,101390.590029643,92691.6638285689
"2967",102734.992150629,92986.0253460579,106117.483023487,114064.070873965
"2968",107603.80310439,89417.0460581237,90037.0945629254,108996.29234263
"2969",93129.6513792064,115076.249225603,105389.97660683,102270.463757511
"2970",101350.521819406,105485.974591701,110359.837150859,76708.0849108632
"2971",120819.352022478,106321.834848703,109061.044791438,99111.6085249746
"2972",102007.192985549,100334.438963118,108451.865985027,108173.899059786
"2973",103592.314244022,116996.562187878,101426.955001689,100384.751568613
"2974",115768.806251739,114601.238527999,89173.3252523083,95861.4559789639
"2975",123256.924064486,89997.8847554315,95896.2469896451,97636.918620633
"2976",90725.5445718485,106879.940276456,100116.922081698,136853.720982481
"2977",98591.8139295882,122341.188334649,85462.3826179149,95901.2644830528
"2978",114280.347410708,113197.133954732,93508.9935676394,100901.614659933
"2979",89823.0089610544,107214.815279408,90311.3580992762,98571.1691563717
"2980",95109.5867901703,96057.0396493049,104917.772387129,82221.8475110542
"2981",96093.9983624859,102139.394698552,95732.1473470683,110957.220577841
"2982",115179.779279005,117214.511888541,103960.29906497,112855.292172426
"2983",99195.190149838,108331.41123039,101425.461657896,90192.964909635
"2984",105516.435854136,98573.9322465266,127472.429141495,121621.511587918
"2985",110063.402807854,85541.2692347401,91056.3666761041,104397.24379157
"2986",104379.091515241,104516.091490076,100159.917900962,104350.451778887
"2987",107790.065358149,123985.94374188,95666.2271711294,96763.3148280061
"2988",130683.717179846,110077.015779901,101658.489939461,102602.678860246
"2989",90155.1218738485,92276.033268171,111175.64172732,124949.970528858
"2990",105507.255314062,114249.758204655,97879.5168792668,118435.070281849
"2991",117911.920450684,73373.2018956164,119004.310657103,107829.649387903
"2992",100766.136250011,78362.4954659244,98141.0766443826,106672.706276633
"2993",98149.9529981893,109272.895092584,103408.100291386,93935.9476222656
"2994",115977.635175762,99396.0439207568,107265.100079843,109863.051412506
"2995",87413.8693004964,92476.5968572209,94103.1981666949,97161.7812171111
"2996",121037.425007462,98750.4187610982,99548.6866263133,107626.124759614
"2997",112453.376069742,85626.4093159933,90506.2896445608,105296.967371929
"2998",116302.293531533,91767.5518910071,111888.513902614,98121.0247472495
"2999",115073.706798054,110870.699598314,114985.213615333,125333.680595502
"3000",101115.565828229,100407.841608012,99099.3386541777,99204.1038183806
"3001",118753.541965181,96073.3189282648,96951.4004781723,110349.393595612
"3002",111284.41321037,107456.141489163,110479.794881692,107485.649370079
"3003",135688.781078845,98260.0990873458,100864.541446009,111569.648170297
"3004",93526.3613166833,82211.8814002053,107891.32592775,101055.670964624
"3005",101874.513564118,90502.9831691763,88045.2198096562,101725.698960353
"3006",127684.89402258,100062.771010997,88135.3685593107,92931.6212352365
"3007",120081.726250596,99555.823416624,114009.435858389,89236.7288856755
"3008",90424.6077432094,94174.2501808805,76789.1968839794,106619.203323387
"3009",93065.5498856542,100810.168883357,98480.1296039787,87380.1102681592
"3010",82837.7864789395,114445.856741782,99092.3987810147,110986.908979624
"3011",94931.6218982537,100766.356194254,119448.676156855,79047.4563124683
"3012",94750.4871107754,93829.9645585304,88498.8774806339,101522.554878129
"3013",107464.923204171,130513.122053061,103000.856404983,91956.0567079905
"3014",120196.814330262,132614.045871697,97164.7354860736,105546.311733041
"3015",94909.78154675,92759.4906049135,98902.7639931327,114104.717466093
"3016",124107.159188487,116756.067378132,113942.848510843,98654.0049746912
"3017",106197.555106155,118728.803740234,107541.319041007,88564.1137754955
"3018",82220.5110827676,111393.923157767,91516.4084747787,84973.1440864157
"3019",101275.372777284,111305.27166274,101084.671798958,93880.7086482268
"3020",110507.941403127,100422.968021639,98954.2891924443,95599.4800064243
"3021",113998.953243135,103842.752968543,102771.54385237,119117.585920112
"3022",130770.567698993,81302.6388133481,121008.895807025,92187.8553780207
"3023",95555.350556369,87654.627287892,122491.611943537,104896.522802479
"3024",109817.798598986,108958.75282165,119754.822355343,93411.6311025827
"3025",104485.165871037,96110.6403563974,104890.309017123,103290.647851721
"3026",116242.882589993,101327.880279841,98637.8165114228,110111.623055605
"3027",140212.721119648,108421.771310248,107373.377807172,119940.128583114
"3028",92065.6922581677,111455.683191375,107796.710836487,93466.9582433643
"3029",101629.091727801,110673.524782861,105582.252249202,94430.5848894472
"3030",96458.635801237,96151.9391902506,93592.758665866,99449.8341665692
"3031",104632.881164306,95534.0853213234,106435.617989354,115782.483902606
"3032",103412.999474286,115706.832000925,94649.1867293668,107043.805113952
"3033",110872.096791657,105155.372130058,93809.0737831817,97624.3172824968
"3034",110434.737430362,114212.974874593,121832.373479701,83583.3987485913
"3035",104638.591260835,113053.196615084,93905.9688524354,110151.087556045
"3036",98862.425764559,105975.533853014,98331.0645940752,94907.5154225502
"3037",105981.072419406,92766.7028691509,99172.6804713749,118061.071768237
"3038",109166.745446269,110845.68375107,108129.117568291,106792.156359916
"3039",107431.708554969,86860.6018747411,99918.7568427039,102800.757394765
"3040",87862.0511911069,109093.077911891,112069.303326491,87639.5640786102
"3041",111219.929633237,103385.584347459,103360.553912325,104294.503228678
"3042",115021.829337109,107574.754865439,104626.161199909,90280.3223789954
"3043",92364.7233213584,130992.448820347,94510.0231054507,107924.993372277
"3044",119127.414477037,125780.011833796,85016.3612150342,117708.165444759
"3045",111976.818556035,73300.7407699434,103077.868010222,110964.346435217
"3046",111404.0460562,104123.654492347,89295.6295676476,118645.365846688
"3047",105719.685585182,91160.9197153724,104450.288286183,93565.1601789447
"3048",105750.769217927,118163.58981532,93614.0061393106,97386.0935284309
"3049",117465.436604598,102543.76646597,96501.6610615613,101891.524973842
"3050",106030.316192658,103391.240655638,84783.57486222,95420.7637966285
"3051",138442.050540029,104260.769201991,94654.0653766585,104472.032518169
"3052",104940.305561201,92548.0947647417,109751.748510656,112215.970115986
"3053",102127.400611754,88925.290077755,87138.7247129505,90865.833798481
"3054",104391.334978446,105680.501129941,104513.232171357,110182.718431302
"3055",104416.090707533,90398.6510935071,96768.1741203513,106273.784456616
"3056",119656.979285169,101756.834827243,96485.3037550267,106266.92056954
"3057",125699.985061467,97880.7278739845,103142.527863568,99232.6770803098
